ID,location_name,lat,long
2362759,Baringira,10.43333,-3.01667
2362760,Bagayiri,12.55694,-1.45751
2362761,Bariéra,10.48333,-3.1
2362762,Baribsi,13.33411,-1.71798
2362763,Baribsi,12.85,-2.45
2362764,Baribsi,12.48333,-2.05
2362765,Bari,12.29373,1.47212
2362766,Bargo,14.15324,-2.1603
2362767,Bargo,13.41506,-1.50486
2362768,Bargo,12.73333,-2.05
2362769,Bargansé,11.18463,-0.50643
2362770,Bargaré,13.88838,-0.15374
2362771,Bargabouga,13.64569,0.66412
2362772,Barga,13.79332,-2.25502
2362773,Barga,13.61735,-0.73785
2362774,Baren,12.6,-0.38333
2362775,Baré,11.81941,-4.28462
2362776,Baré,11.08091,-4.10735
2362777,Bardyiwari,12.73606,1.4186
2362778,Bagabin,12.5441,-1.46853
2362779,Baraptenga,12.8,-0.66667
2362780,Barao,13.89383,-0.66205
2362781,Barani,13.1691,-3.8899
2362782,Bangré,12.15479,-1.32843
2362783,Barana,12.05424,-1.6406
2362784,Baramiougou,13.53994,-1.06045
2362785,Baraliyiri,12.01751,-1.82561
2362786,Baraléongo,11.98333,-1.48333
2362787,Baralé,12.88724,-1.05312
2362788,Barakyengo,13.42401,0.89506
2362789,Barakyemdé Bangari,13.66021,-0.8051
2362790,Barakui,12.55258,-3.61256
2362791,Barakpéré,10.43333,-3.18333
2362792,Baraboulé,14.20807,-0.74058
2362793,Baraboulé,14.20655,-1.85314
2362794,Bara,12.9914,-4.25
2362795,Forêt Classée de Baporo,11.78333,-2.86667
2362796,Baplakola,10.91667,-3.15
2362797,Bapla,10.86667,-3.26667
2362798,Baouiga,11.61667,-1.65
2362799,Baougou Poré,13.97162,-0.44204
2362800,Baougen,12.31667,-2.16667
2362801,Baouèné,14.02819,-2.40935
2362802,Baoudoumboen,13.05354,-2.63336
2362803,Baopendi,12.76667,1.1
2362804,Baongué,13.7654,-1.71263
2362805,Baongo,13.71667,-2.0
2362806,Baola,13.72809,-0.70922
2362807,Baodogo,13.62003,-2.5085
2362808,Bao,13.0,-3.21667
2362810,Banzo,11.32668,-4.79952
2362811,Banzani,11.3931,-5.23796
2362812,Banwomo,12.2488,2.02323
2362813,Bantouani,12.53485,1.51951
2362814,Bantolé,12.48333,-2.41667
2362815,Bantogdo,12.43923,-1.94629
2362816,Banté,14.64466,-1.41037
2362817,Banta,9.98333,-3.53333
2362818,Bansigui,13.24752,-0.68256
2362819,Forêt Classee de Bansié,11.53333,-3.41667
2362820,Banpourounga,13.46278,-0.15748
2362821,Banpon,10.53333,-2.96667
2362822,Banpolé,13.34417,-0.56157
2362823,Banou Yao,11.68333,-3.36667
2362824,Banounou,12.81667,-2.03333
2362825,Banoumba,12.31667,-3.03333
2362826,Banouila,12.91667,-0.9
2362827,Bonvalé,11.76118,-4.19346
2362828,Banou,12.16667,-3.2
2362829,Banou,11.76667,-3.36667
2362831,Banon,11.18333,-1.1
2362832,Banogo,10.6,-4.15
2362833,Bannsyaga,13.01511,0.50275
2362834,Bannho,13.05974,0.02302
2362835,Banmwanou,12.3,0.73333
2362836,Banmkok Kyaro,13.15642,0.59675
2362837,Banmbili,12.96667,0.3
2362838,Banmbé,12.0194,-4.6119
2362839,Banlo,10.58333,-3.23333
2362840,Bankui,12.61667,-3.56667
2362841,Bankoura,10.16667,-3.15
2362842,Bankoumani,13.0657,-4.25884
2362843,Bankoumani,12.61667,-3.91667
2362844,Bankouman,11.91667,-3.56667
2362845,Bankouma,13.2527,-4.1892
2362847,Bankorosso Gamadou,12.31667,-3.1
2362848,Bankoni,11.63333,-3.7
2362849,Bankatatougou,12.28969,1.05953
2362850,Bankandi,11.25,-3.06667
2362852,Baniri,11.21667,-3.36667
2362853,Banipoulé,10.58333,-2.96667
2362854,Baniou,13.00115,-2.14146
2362855,Baniotenga,12.86667,-2.71667
2362856,Baniossori,11.36667,-2.53333
2362857,Banindyididouana,12.4685,2.2655
2362858,Banika,13.51716,0.406
2362859,Baniara,10.2,-3.15
2362860,Baniaba,13.36377,0.70346
2362861,Bania,14.572,-1.8566
2362862,Bani,14.21884,-2.57727
2362863,Bani,14.01675,-1.70111
2362864,Bani,13.64189,-1.49266
2362865,Bani,13.36667,-0.26667
2362866,Banhounou,10.26667,-3.93333
2362867,Banhié,10.26667,-2.88333
2362868,Bangassi,13.1577,-3.2782
2362869,Ban,14.08163,-2.44561
2362870,Banguissamé,11.76667,-1.16667
2362871,Banguiou,11.68333,-3.16667
2362872,Bangassomba,13.13988,-2.19273
2362873,Banguessoum,12.42156,-1.79882
2362874,Bangma,12.15895,-1.61871
2362875,Banguèl Dao,14.22025,-0.14764
2362876,Bangrézanga,12.25,-0.81667
2362877,Bangré,12.99386,-1.41253
2362878,Bangozougou,12.16667,-2.43333
2362879,Bangoué,10.41667,-3.81667
2362880,Bangonadji,14.68675,-0.35011
2362881,Bango Mossi,13.65,-2.53333
2362882,Bango Béro,14.23333,0.28333
2362883,Bango,13.62225,-2.95427
2362884,Bango,11.4111,-4.36651
2362885,Bango,10.55,-4.36667
2362886,Bango,13.66268,-2.54466
2362887,Bango,13.32289,-1.5294
2362888,Banguessom,12.05153,-1.94536
2362889,Bangèl,13.27069,0.4154
2362890,Bangbé Térbi,14.25969,-0.05749
2362891,Bangay,13.01977,-0.30684
2362892,Bangataka,13.98489,-0.40437
2362893,Bangassoko,13.31186,-2.91375
2362894,Bangassi,13.2357,-3.9798
2362895,Bangassi,12.77468,-4.18456
2362896,Bangassé,13.19417,-1.0894
2362897,Bangassé,13.09933,-2.59479
2362898,Bangari,14.32439,-1.48939
2362899,Bangaré,12.85,-0.35
2362900,Bangao,14.76667,-0.18333
2362901,Bangao,14.77004,-0.25649
2362902,Banga Boulla,13.57083,0.72394
2362903,Bangaba,13.35763,0.31151
2362904,M'bamga,13.87739,-0.07336
2362905,Banga,13.187,0.82274
2362906,Banga,12.18333,-3.3
2362907,Banfoulagué,11.14056,-4.73656
2362908,Falaise de Banfora,10.93333,-4.5
2362909,Banfora,10.63333,-4.76667
2362910,Banamba-Izir,9.81802,-2.88363
2362911,Banébira,10.46667,-3.53333
2362912,Bané,11.55713,-0.29866
2362913,Bané,11.15,-0.5
2362914,Bandougou,10.96667,-4.86667
2362915,Bandoué,12.03333,-3.05
2362916,Bandiosi,13.32055,0.71186
2362917,Bandio,11.68333,-3.26667
2362918,Bandikirini,12.76667,0.4
2362919,Bandiédaga,13.8746,0.25647
2362920,Bandéo-Naponé,12.04605,-2.52094
2362921,Bandéga,13.276,-1.18936
2362922,Bandé,11.48333,-3.53333
2362923,Bendatoèga,12.46692,-1.6317
2362924,Bandania,13.92576,-0.22969
2362925,Bandalon,12.11667,-2.61667
2362926,Bandakoro,10.43333,-4.28333
2362927,Bandakélesso,9.83541,-4.37157
2362928,Bandaguéra,10.13333,-3.5
2362929,Banboulo,10.65,-3.11667
2362930,Forêt Classée de Banbou,11.31667,-3.61667
2362931,Banbou,11.28333,-3.56667
2362932,Banbigouabri,13.39507,-0.14864
2362933,Banbéou,10.6,-3.15
2362934,Banbalé,10.31667,-5.28333
2362935,Bana Sokoura,11.93333,-3.4
2362936,Banaorodougou,11.33689,-4.34047
2362937,Banankoro,13.0309,-3.9732
2362938,Banakoro,11.48067,-4.97103
2362939,Banankoro,11.1793,-5.1071
2362940,Banankélédara,11.3178,-4.32849
2362941,Banana,13.3374,-4.0479
2362942,Banahari,12.51667,-0.06667
2362943,Bana,13.22924,0.76052
2362944,Bana,12.6,-3.48333
2362945,Bana,11.91667,-3.38333
2362946,Bana,11.7,-1.01667
2362947,Bana,11.23204,-4.47506
2362948,Bamtou,10.3,-4.23333
2362949,Bamparou,13.47938,0.60311
2362950,Bamlétiédé,14.26374,-0.60933
2362951,Banbilari,13.21363,0.17754
2362952,Bamguil,12.45353,1.78666
2362953,Bamguél Ndao,14.19927,0.34308
2362954,Bamguél Mana,14.46864,-1.10761
2362955,Bamguèl Kobi,14.46521,-0.76042
2362956,Bamguèl,14.26885,-0.79568
2362957,Bamgué,13.68285,-0.20058
2362958,Bamga,14.02241,0.07172
2362959,Baména,10.46667,-3.31667
2362960,Bamena,9.81667,-2.95
2362961,Bandékiri,13.04359,-0.06919
2362962,Bambori,13.43849,0.50106
2362963,Bamblé,13.65972,-0.34631
2362964,Bambéni,13.33411,0.40325
2362965,Bambara,13.35702,-2.79241
2362966,Bambakari,14.96038,-0.08676
2362967,Ouagadougou,10.5,-4.51667
2362968,Bamako,10.93333,-3.33333
2362969,Bamako,10.5555,-4.45222
2362970,Bama,12.0357,-4.3987
2362971,Bama,11.37865,-4.42175
2362972,Bama,11.02336,-5.28951
2362973,Province du Bam,13.46667,-1.58333
2362974,Lac de Bam,13.36911,-1.52371
2362975,Bam,13.36293,-1.51225
2362976,Balourél,14.21603,-1.52778
2362977,Balopo,10.6,-3.23333
2362978,Balonza,13.53885,-2.58652
2362979,Balonguen,12.05,-0.2
2362980,Balongodouo,10.23333,-3.23333
2362981,Balonguen,12.04733,-1.50185
2362982,Bolonguen,12.04032,-1.67423
2362983,Balolé,12.29511,-1.74945
2362984,Baloko,11.15,-0.01667
2362985,Balogo,11.41667,-1.53333
2362986,Balo,13.0,-2.33333
2362987,Balo,12.5137,-1.93309
2362988,Balmen,12.16667,-0.41667
2362989,Balkuy,12.29979,-1.45207
2362990,Balinséra,9.85,-3.01667
2362991,Baliniar,10.8,-3.21667
2362992,Balingara,10.21667,-3.15
2362993,Balga,12.21568,0.19474
2362994,Balèmyouré,12.1,-0.58333
2362995,Balèmba,13.0678,0.00028
2362996,Balèl,13.73066,-0.26002
2362997,Balégogo,10.18333,-4.03333
2362998,Balé,13.69675,-0.62502
2362999,Balé,13.37231,0.12436
2363000,Balé,13.33771,0.094
2363001,Balbouro,10.83333,-3.38333
2363002,Balbou,13.3276,-1.2729
2363003,Balbara,10.56667,-2.95
2363004,Balavé,12.37588,-4.15681
2363005,Balao,11.85,-2.95
2363006,Balanti,10.36667,-3.33333
2363007,Balangadi,10.96667,0.55
2363008,Balangaboingna,10.93333,0.55
2363009,Balandagou,13.93753,0.18253
2363010,Balabéssanko,12.08333,-0.28333
2363011,Bala,11.49919,-4.08253
2363012,Bala,10.11667,-2.91667
2363013,Bala,14.18194,-0.1466
2363014,Bakpara,10.56667,-3.16667
2363015,Bakouyo,11.36667,-2.58333
2363016,Bakoutélé,10.46667,-3.93333
2363017,Bakouté,10.41667,-4.01667
2363018,Bakoumbila,12.65282,-1.24981
2363019,Bakoun,9.96667,-2.9
2363020,Bakoumba,12.25,-0.65
2363021,Bakouléna,10.33333,-3.1
2363022,Bakoui,13.01293,-1.64082
2363023,Bakouani,11.13371,-5.19565
2363024,Bakou,13.37411,-1.99616
2363025,Bakotourou,11.08333,-2.63333
2363026,Bakotou,13.26836,0.50996
2363027,Bakotinga,11.06667,-2.71667
2363028,Bakori,10.3,-2.83333
2363029,Bakoré,14.07741,-1.59334
2363030,Bakoronisso,11.88051,-4.22199
2363031,Bakono,10.35,-3.16667
2363032,Bakogo,11.6,-1.15
2363033,Bako,12.06667,-3.78333
2363034,Bako,10.3,-4.3
2363035,Bako,12.76498,-1.68475
2363036,Bako,12.75628,-1.86863
2363037,Bako,12.28333,-0.71667
2363038,Baklouté,13.1641,-0.40688
2363039,Bakina,10.61667,-3.41667
2363040,Bagafa,11.76694,-1.84972
2363041,Bakaribougou,11.05095,-5.11669
2363042,Bakara,11.2,-3.01667
2363043,Baka,12.28333,-0.41667
2363044,Baka,12.26667,-0.41667
2363045,Baka,12.25,-0.41667
2363046,Baimbaiga,11.16667,-0.41667
2363047,Bahniaga,13.12259,-0.11856
2363048,Bahara,12.73333,-0.9
2363049,Bahanéré,12.4,-0.25
2363050,Bahamaka,13.5148,-1.69252
2363051,Baham,13.64477,0.70431
2363052,Baguiomo,12.06667,-2.55
2363053,Baguéra,10.53333,-5.41667
2363054,Bamguèl Baguèl,14.33489,-0.67107
2363055,Bagpélogo,11.88333,-1.63333
2363056,Bagpélogo,11.76667,-1.13333
2363057,Bagpélogo,11.71667,-1.21667
2363058,Bagozougou,12.41667,-2.16667
2363059,Bagouzia,11.28333,-2.18333
2363060,Bagouoko,13.43353,-2.22092
2363061,Bagouéra,10.0,-3.95
2363062,Bagouédara,10.08333,-3.91667
2363063,Bagou,12.31667,0.36667
2363064,Bagou,11.28333,-2.23333
2363065,Barélogo,13.5757,-2.33449
2363066,Bangrin,12.5295,-1.36242
2363067,Bagéou,12.2,-2.9
2363068,Bagbili,12.2,-0.61667
2363069,Bagbanano,10.68333,-3.15
2363070,Bagawa,14.17775,-0.35556
2363071,Baga Véndou,14.2536,-1.22023
2363072,Bagassi,11.75,-3.3
2363073,Bagari,12.13152,1.84062
2363074,Bagaré,13.45136,-1.50591
2363075,Bagaré,13.30139,-2.36077
2363076,Bagaré,12.91667,-2.6
2363077,Bagané,12.03333,-2.31667
2363078,Bagane,11.2,-3.18333
2363079,Bagané,10.96667,-3.05
2363080,Bagandé,12.85,-0.35
2363081,Bagemnini,12.01553,-1.55169
2363082,Bagammssi,11.78333,-1.1
2363083,Bagala,12.6,-3.83333
2363084,Bagahanba,12.15797,1.81485
2363085,Bagadowoéghin,12.2903,-1.79923
2363086,Baga Dombo,14.12927,-1.59262
2363087,Bagadogo,12.91665,-1.03337
2363088,Bagadogo,12.88333,-0.83333
2363089,Bagadogo,11.9,-1.36667
2363090,Bagadé,13.04169,-0.53465
2363091,Bagaben,12.8,-0.8
2363092,Baforo,11.03333,-3.1
2363093,Bafina,13.68314,-0.97362
2363094,Bafèlè,14.06579,0.02201
2363095,Badougou,11.11667,-0.61667
2363096,Badano,13.75583,-2.12214
2363097,Badoré,12.98333,-0.13333
2363098,Badora,10.3,-3.03333
2363099,Badongo,11.18333,-0.96667
2363100,Badongo,11.11667,-1.16667
2363101,Bado,12.5,0.6
2363102,Bado,11.63333,-0.45
2363103,Badnongo,13.59939,-0.86963
2363104,Badnogo,12.96667,-0.5
2363105,Badnogo I,12.46903,-1.29979
2363106,Badnogo II,12.27074,-1.36982
2363107,Badnogo,12.13333,-0.5
2363108,Badnogo,11.88333,-1.41667
2363109,Badinogou,14.0551,-1.64733
2363110,Badinogo,13.42843,-1.53984
2363111,Badinogo,13.3378,-1.59762
2363112,Badinogo,12.58333,-0.7
2363113,Badini,10.63333,-5.16667
2363114,Badinga,12.3527,-4.1995
2363115,Badinga,12.08194,0.6837
2363116,Badiéré,11.2,-3.16667
2363117,Badet,10.45,-4.1
2363118,Badema,11.64701,-4.25823
2363119,Badéma,11.18333,-0.31667
2363120,Badèdsi,12.49728,1.60272
2363121,Badara,10.78333,-3.81667
2363122,Badara,10.46667,-5.08333
2363123,Badalougou,12.8,-0.21667
2363124,Badala,11.38551,-4.36295
2363125,Badabiessan,11.05,-0.93333
2363126,Bada,13.14767,0.38736
2363127,Babourou,10.1,-4.35
2363128,Baboura,10.06667,-3.85
2363129,Babouadi,12.98333,0.43333
2363130,Babou,12.88846,-1.60991
2363131,Babongou,13.44436,0.89632
2363132,Babonga,13.1065,0.59223
2363133,Forêt Classée du Babolo,10.18333,-5.05
2363134,Babolo,10.08333,-4.56667
2363135,Babo,13.84354,-1.90296
2363136,Babirka,13.80723,-0.15631
2363137,Babiou,10.3,-2.86667
2363138,Babila,13.18333,-0.2878
2363139,Babiétéoun,9.81667,-2.75
2363140,Babié,10.68333,-3.01667
2363141,Babéréké,13.14854,-1.03455
2363142,Babéré,12.95,0.06667
2363143,Babédo,11.98333,-1.58333
2363144,Babéden,12.91667,-0.46667
2363145,Babé,10.28333,-4.01667
2363146,Babé,12.71291,-1.49363
2363147,Babayaga,14.16667,0.25
2363148,Babanloua,12.03333,0.51667
2363149,Baagou,14.21711,-1.41008
2363150,Bâa,12.08333,-3.23333
2363151,Ba,13.3565,-4.02
2363152,Bâ,11.28164,-3.9797
2363153,Aziga,11.86667,-2.36667
2363154,Ayoubakolon,12.6215,-4.0843
2363155,Ayaraba,12.79137,-1.06193
2363156,Ayagorou,14.55338,-0.71884
2363157,Avogonia,11.0,-1.13333
2363158,Atyoungbana,12.05,0.93333
2363159,Atyéri,12.88333,0.25
2363160,Attoum,10.63333,-2.98333
2363162,Assiopo,11.31667,-2.08333
2363163,Assio,11.66667,-3.13333
2363164,Assinga,14.47475,-0.35223
2363165,Asidim,14.46375,-0.28178
2363166,Arwaskoy,14.8548,0.1824
2363167,Arouesma,13.09009,-1.27556
2363168,Arofo,13.13474,-1.38158
2363169,Arma,13.65723,-0.83943
2363170,Parc National de l’Arly,11.58333,1.46667
2363171,Arly,11.58333,1.46667
2363172,Ariblana,10.91667,-5.06667
2363173,Aribinda Zéno,14.2804,-0.8189
2363174,Aribinda,14.22963,-0.86537
2363175,Ardiaradiay,14.35034,-0.58836
2363176,Arbollé,12.85,-2.05
2363177,Aribilé,14.08089,-1.09409
2363178,Arbèté,13.83248,-2.57593
2363179,Aranboura,10.03333,-3.1
2363180,Arakora,10.2,-3.33333
2363181,Araé,14.59747,-1.40042
2363182,Ara,14.31189,-0.92733
2363183,Aouréma,13.3402,-3.92
2363184,Aoura,13.15056,0.93213
2363185,Aoréma,13.66976,-2.33739
2363186,Aolo Bélé,14.26418,-1.05462
2363187,Antyaga,12.23314,1.90854
2363188,Antoa,12.91667,-0.96667
2363189,Antia,13.44155,-0.06142
2363190,Ansouri,13.31148,-1.76198
2363191,Ansouara,12.93333,-0.65
2363192,Ansolma,13.67725,-2.18296
2363193,Ambou Waga,12.93333,0.91667
2363194,Ankouma,13.73911,-0.75442
2363195,Anékui,11.81667,-3.68333
2363196,Andeulay,13.07924,0.64816
2363197,Andem,12.7676,-1.23889
2363198,Andemtenga,12.32417,-0.30917
2363199,Andékanda,13.96739,-2.26554
2363200,Anbarkoura,10.06667,-3.18333
2363201,Anakatan,14.96611,0.20869
2363202,Anaga,12.43676,2.23114
2363203,Amvo,14.12673,-0.85813
2363204,Amissia,13.66288,-0.28309
2363205,Aminbiri,9.93333,-3.1
2363206,Aménékui,12.48333,-3.98333
2363207,Améné,13.97401,-2.5429
2363208,Hamdallay,14.23741,-1.95294
2363209,Amadi Saguidji,14.4538,-1.69007
2363210,Alouba,12.05,0.96667
2363211,Alora,14.06199,-0.84313
2363212,Alondigwéna,12.03333,0.93333
2363213,Alondi,12.62627,1.46091
2363214,Alobiga,11.0,-0.91667
2363215,Almandé,13.01589,0.22408
2363216,Allakoum,14.43439,-0.27317
2363217,Alkousiri,13.02924,0.00049
2363218,Alkoma,14.26117,0.06946
2363219,Aligaga,13.76363,0.40064
2363220,Alfiré,13.21715,-0.62647
2363221,Allawallam,14.19202,-1.70199
2363222,Alapéra,9.78333,-3.05
2363223,Alana,10.63333,-5.1
2363224,Alamou,13.43931,-1.11706
2363225,Alamini,13.87512,-1.56256
2363226,Alalé,13.8811,-1.44242
2363227,Alalé,13.75982,-0.04427
2363228,Alaga,13.01429,-0.96121
2363229,Aladiou,14.0417,-0.93072
2363230,Alla Bamguél,14.33101,-1.19873
2363231,Akoundèl,13.95459,0.35773
2363232,Ainé,14.35404,0.29877
2363233,Ainé,14.29458,0.2744
2363234,Ahkoudèwe,12.48848,1.82605
2363235,Agora,14.72435,-0.1826
2363236,Agamor,14.92354,0.02715
2363237,Agaisa,14.80515,-0.11522
2363238,Afini,12.34788,1.87889
2363239,Adoumboué,11.65,-3.46667
2363240,Adoudji,13.82906,-0.36104
2363241,Adjarara,14.9417,-0.1836
2363243,Adiora,14.96543,-0.14993
2363244,Adiéréa,14.6254,-0.82004
2363245,Addo,14.55032,-1.61277
2363246,Absouya,12.6406,-1.05426
2363247,Absendo,12.11225,-1.77616
2363248,Abra,13.75724,-1.47784
2363249,Abra,13.0914,-1.34752
2363250,Abérékui,12.5,-3.41667
2363251,Abanga,13.32429,0.31151
2365711,Kulutamsi,11.1,-0.15
2441756,Kyarti,12.08623,2.31511
2445376,Dyèlé,13.30329,1.00364
2445387,Dyamongou,12.80436,2.44212
2447106,Banindyidi Fouanou,12.42571,2.27771
2456848,Groumbo,11.82645,-5.40598
2459848,Bouba,13.3357,-3.4356
2569948,Kougren,12.22545,-1.30517
2569949,Manéga,12.23199,-1.31697
2569953,Bingo,12.22913,-1.44506
2569954,Mougoulsin,12.24068,-1.44248
2569955,Guiguemtingua,12.2454,-1.45931
2569956,Lilbouré,12.24678,-1.47117
2569960,Poédogo,12.20743,-1.41145
2569963,Nabazané,12.19826,-1.36219
2569964,Monastère de Koubri,12.21485,-1.3498
2569965,Gonsé,12.20012,-1.33873
2569966,Nitoré,12.17168,-1.33513
2569967,Péodogo,12.17306,-1.35236
2569968,Kouti,12.18723,-1.38752
2569969,Cissin,12.17339,-1.38903
2569971,Koubri Nagbangré,12.19861,-1.40611
2569973,Bointenga,12.15568,-1.47459
2569975,Kiedpalgo,12.14332,-1.49526
2569977,Bougren,12.12343,-1.48582
2569979,Kalpongo,12.12131,-1.38596
2569980,Lamzoudo,12.12363,-1.3745
2569981,Goghin,12.12332,-1.36613
2569982,Bilbalgo,12.1624,-1.37838
2569984,Baoguen,12.23924,-1.69312
2569985,Bissigui,12.24102,-1.67043
2569986,Linoghin,12.1097,-1.26957
2569989,Pazatmé,12.09641,-1.26823
2569991,Boula,12.12335,-1.338
2569995,Kagamzensé,12.10887,-1.34513
2569997,Motenga,12.10243,-1.35883
2569998,Nabmanegom,12.08511,-1.3321
2570000,Boura,12.11432,-1.47063
2570001,Gounguen,12.09964,-1.50047
2570002,Doumtenga,12.09,-1.49333
2570003,Nakomogo,12.09646,-1.48307
2570006,Kankanghin,12.23803,-1.65634
2570007,Poédogo,12.03326,-1.49939
2570008,Gounguen,12.02918,-1.49846
2570009,Komtigré,12.0392,-1.48995
2570010,Konghin,12.25382,-1.60553
2570012,Nakomogo,12.24228,-1.58238
2570013,Natenga,12.03948,-1.4748
2570014,Honsbaogo,12.23313,-1.57896
2570015,Pézinga,12.05298,-1.47002
2570016,Popala,12.24607,-1.53778
2570018,Boulwango,12.24822,-1.52524
2570021,Karporé,12.03879,-1.4468
2570022,Boulbi,12.23883,-1.52662
2570023,Kamsaotinga,12.24712,-1.51245
2570025,Kalkiendé,12.00087,-1.44123
2570026,Gounguen,12.06917,-1.4225
2570027,Bougrala,12.04423,-1.42898
2570028,Kouknogo,12.04361,-1.41194
2570029,Ouatigué,12.04071,-1.42071
2570030,Koaken,12.02951,-1.42279
2570034,Kokonsé,12.07774,-1.3823
2570035,Pibsé,12.03333,-1.38444
2570037,Nakomko,12.01728,-1.39513
2570039,Ouavoussé,12.04917,-1.36617
2570040,Goumsé,12.04975,-1.38152
2570042,Kaligogo,12.03897,-1.35221
2570044,Bagadogo,12.07459,-1.35243
2570045,Goumsé,12.07668,-1.33439
2570046,Kondouboéga,12.07017,-1.36515
2570047,Nitenga,12.05978,-1.3451
2570048,Bouloumbouyaka,12.05745,-1.33861
2570049,Kankanraga,12.06188,-1.3177
2570050,Kankamsé,12.05466,-1.31073
2570051,Pissi,12.05924,-1.30207
2570053,Lougbissé,12.20889,-1.65237
2570056,Gonsé,12.03417,-1.28911
2570058,Ouayalgui,11.99961,-1.27154
2570060,Konioudou,12.05075,-1.2774
2570061,Diélen,12.05436,-1.29337
2570062,Boulbi,12.20936,-1.57492
2570063,Bagtogdo,12.21691,-1.5671
2570066,Nito,12.19601,-1.56356
2570074,Pamno Ouidi,12.16587,-1.56029
2570075,Nahaitenga,12.19466,-1.58188
2570076,Goumsi,12.16244,-1.63024
2570077,Kossodo,12.16201,-1.67572
2570080,Namassa,12.13032,-1.68298
2570083,Bagayiri,12.47821,-1.27127
2570085,Guipo,12.14783,-1.60342
2570086,Nanogo,12.13771,-1.57487
2570090,Kounda,12.49333,-1.355
2570093,Komassem,12.12318,-1.54816
2570094,Kiedin,12.12669,-1.51771
2570095,Barrage de Loumbila,12.49173,-1.40305
2570096,Pousghin,12.48277,-1.4045
2570097,Boswendé,12.47389,-1.42534
2570098,Bagabin,12.10972,-1.51217
2570106,Basnéré,12.43557,-1.44873
2570107,Balambalo,12.09597,-1.59083
2570108,Balonguen,12.4333,-1.437
2570111,Absouma,12.42612,-1.4372
2570112,Poussouguen,12.42306,-1.45028
2570113,Bissiri,12.10694,-1.63626
2570115,Poukin,12.08638,-1.63315
2570116,Nitoré,12.10106,-1.65926
2570118,Nioksen,12.44289,-1.43088
2570120,Ouayounkom,12.11387,-1.67824
2570121,Kologossamba,12.11511,-1.74732
2570123,Kérédé,12.44075,-1.40343
2570127,Mougoussin,12.05665,-1.66295
2570128,Nabonsombo,12.04555,-1.66812
2570129,Nassarlanga,12.43699,-1.36524
2570130,Godin,12.4225,-1.35688
2570134,Kologonaba,12.05403,-1.61776
2570136,Kouken,12.00737,-1.61772
2570141,Ouanga-Banka,12.39588,-1.2512
2570146,Koaken,12.02925,-1.57192
2570147,Goroguen,12.03888,-1.57782
2570149,Nabitenga,12.04369,-1.58686
2570152,Bogodogo,12.02308,-1.55249
2570154,Godbila,12.40209,-1.37759
2570162,Komsilga,12.03934,-1.55032
2570166,Ouidi,12.40443,-1.44771
2570167,Godrin,12.3893,-1.44641
2570168,Ganganden,12.39085,-1.43544
2570171,Kalsen,12.39496,-1.43008
2570172,Bonatenga,12.0658,-1.50217
2570174,Kossogo,12.05667,-1.50894
2570175,Kuizili,12.05765,-1.53537
2570178,Goguen,12.03583,-1.51444
2570179,Bissiga,12.02421,-1.51652
2570189,Koulogrouré,12.35749,-1.42207
2570191,Bilbalogo,12.35989,-1.40812
2570193,Nakomestenga,12.36852,-1.3921
2570195,Koubri Nabmanaguéma,12.31557,-1.48684
2570196,Guensen,12.3075,-1.46611
2570197,Nogtaba,12.30693,-1.48022
2570198,Lalnoyiri,12.31013,-1.48202
2570199,Nabmanaguéma,12.30172,-1.47648
2570200,Kouila,12.2974,-1.43405
2570204,Gounghin,12.31436,-1.379
2570209,Koulibéré,12.32007,-1.36828
2570210,Nagrin,12.33209,-1.36554
2570213,Goguen,12.30598,-1.36108
2570214,Péodogo,12.29953,-1.35409
2570215,Nakombila,12.29669,-1.31837
2570216,Pakosmoghin,12.27903,-1.30654
2570220,Larté Wéoghin,12.49989,-1.60494
2570221,Baoguen,12.49871,-1.59044
2570223,Poédogo,12.46249,-1.55067
2570224,Béguentigué,12.46884,-1.55266
2570225,Nemnin,12.45223,-1.55198
2570226,Limamaréoguen,12.45183,-1.5399
2570227,Ourgou Yargo,12.44575,-1.53207
2570228,Dapoa,12.43736,-1.5279
2570230,Larlé Wéoguen,12.44304,-1.59516
2570231,Nagzougou,12.45242,-1.61513
2570233,Larlé Wéoghin,12.42028,-1.61578
2570234,Komtoèga,12.45065,-1.65227
2570236,Domdélé,12.44159,-1.68586
2570237,Gonskassenga,12.43405,-1.7068
2570238,Gonsbilen,12.41805,-1.70853
2570239,Nianéghin,12.43665,-1.74735
2570244,Lillibouré,12.38623,-1.71058
2570247,Ouidi,12.39525,-1.68017
2570249,Koulorouré,12.39344,-1.64296
2570250,Dassasgo,12.39631,-1.63806
2570253,Nemnen,12.39659,-1.62189
2570254,Kounkoubri,12.39178,-1.62626
2570255,Bissighin,12.39354,-1.60484
2570256,Kilwin,12.39546,-1.58819
2570258,Balonguen,12.37128,-1.64431
2570260,Kolokom,12.37554,-1.6171
2570265,Nampougou,12.34275,-1.58532
2570267,Nakomogo,12.33623,-1.66182
2570277,Patte d’Oie,12.32495,-1.51638
2570278,Koanguen,12.31542,-1.50253
2570279,Kossiyam,12.30847,-1.49907
2570280,Banogo,12.30456,-1.50694
2570281,Baskoudré,12.25302,-1.53065
2570282,Nagarin,12.29468,-1.53495
2570283,Poéssé,12.25098,-1.56121
2570284,Bika,12.32194,-1.58354
2570287,Koaken,12.32014,-1.60798
2570288,Baonnoré,12.30988,-1.61181
